id,dataset_version,split,domain,input_format,chart_type,chart_path,question_type,difficulty,unit,question,table_markdown,prompt
trdab_v02_000184,synthetic_v02,train,education,table_only,bar,,unanswerable,hard,öğretmen,2031 yılında öğretmen sayısı kaçtır?,"| Yıl | öğrenci sayısı | öğretmen sayısı |
|---|---|---|
| 2019 | 31857 | 2139 |
| 2020 | 30394 | 2034 |
| 2021 | 29262 | 1997 |
| 2022 | 28268 | 1897 |
| 2023 | 27402 | 1863 |
| 2024 | 26186 | 1782 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | öğrenci sayısı | öğretmen sayısı |
|---|---|---|
| 2019 | 31857 | 2139 |
| 2020 | 30394 | 2034 |
| 2021 | 29262 | 1997 |
| 2022 | 28268 | 1897 |
| 2023 | 27402 | 1863 |
| 2024 | 26186 | 1782 |

Soru:
2031 yılında öğretmen sayısı kaçtır?"
trdab_v02_000185,synthetic_v02,train,tourism,chart_only,line,charts/synthetic_v02/chart_024_line.png,value_lookup,easy,kişi,2021 yılında ziyaretçi sayısı kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_024_line.png

Soru:
2021 yılında ziyaretçi sayısı kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000186,synthetic_v02,train,tourism,table_and_chart,line,charts/synthetic_v02/chart_024_line.png,comparison,medium,gece,"2022 yılındaki konaklama sayısı, 2018 yılına göre kaç gece farklıdır?","| Yıl | ziyaretçi sayısı | konaklama sayısı |
|---|---|---|
| 2018 | 611148 | 1409819 |
| 2019 | 547569 | 1516235 |
| 2020 | 677248 | 1553546 |
| 2021 | 513633 | 1647528 |
| 2022 | 637247 | 1736386 |
| 2023 | 508689 | 1829605 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | ziyaretçi sayısı | konaklama sayısı |
|---|---|---|
| 2018 | 611148 | 1409819 |
| 2019 | 547569 | 1516235 |
| 2020 | 677248 | 1553546 |
| 2021 | 513633 | 1647528 |
| 2022 | 637247 | 1736386 |
| 2023 | 508689 | 1829605 |

Grafik dosyası:
charts/synthetic_v02/chart_024_line.png

Soru:
2022 yılındaki konaklama sayısı, 2018 yılına göre kaç gece farklıdır?"
trdab_v02_000187,synthetic_v02,train,tourism,table_only,line,,percentage_change,medium,percent,"2018 ile 2019 arasında ziyaretçi sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | ziyaretçi sayısı | konaklama sayısı |
|---|---|---|
| 2018 | 611148 | 1409819 |
| 2019 | 547569 | 1516235 |
| 2020 | 677248 | 1553546 |
| 2021 | 513633 | 1647528 |
| 2022 | 637247 | 1736386 |
| 2023 | 508689 | 1829605 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Örnek: 8.8 veya -8.8
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | ziyaretçi sayısı | konaklama sayısı |
|---|---|---|
| 2018 | 611148 | 1409819 |
| 2019 | 547569 | 1516235 |
| 2020 | 677248 | 1553546 |
| 2021 | 513633 | 1647528 |
| 2022 | 637247 | 1736386 |
| 2023 | 508689 | 1829605 |

Soru:
2018 ile 2019 arasında ziyaretçi sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v02_000188,synthetic_v02,train,tourism,chart_only,line,charts/synthetic_v02/chart_024_line.png,cross_series_diff,medium,kişi,2019 yılında ziyaretçi sayısı ile konaklama sayısı arasındaki fark kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_024_line.png

Soru:
2019 yılında ziyaretçi sayısı ile konaklama sayısı arasındaki fark kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000189,synthetic_v02,train,tourism,table_and_chart,line,charts/synthetic_v02/chart_024_line.png,average,hard,gece,Tüm yıllar boyunca konaklama sayısı ortalaması yaklaşık kaçtır?,"| Yıl | ziyaretçi sayısı | konaklama sayısı |
|---|---|---|
| 2018 | 611148 | 1409819 |
| 2019 | 547569 | 1516235 |
| 2020 | 677248 | 1553546 |
| 2021 | 513633 | 1647528 |
| 2022 | 637247 | 1736386 |
| 2023 | 508689 | 1829605 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | ziyaretçi sayısı | konaklama sayısı |
|---|---|---|
| 2018 | 611148 | 1409819 |
| 2019 | 547569 | 1516235 |
| 2020 | 677248 | 1553546 |
| 2021 | 513633 | 1647528 |
| 2022 | 637247 | 1736386 |
| 2023 | 508689 | 1829605 |

Grafik dosyası:
charts/synthetic_v02/chart_024_line.png

Soru:
Tüm yıllar boyunca konaklama sayısı ortalaması yaklaşık kaçtır?"
trdab_v02_000190,synthetic_v02,train,tourism,table_only,line,,nth_highest,hard,gece,konaklama sayısı açısından en yüksek 3. değer kaçtır?,"| Yıl | ziyaretçi sayısı | konaklama sayısı |
|---|---|---|
| 2018 | 611148 | 1409819 |
| 2019 | 547569 | 1516235 |
| 2020 | 677248 | 1553546 |
| 2021 | 513633 | 1647528 |
| 2022 | 637247 | 1736386 |
| 2023 | 508689 | 1829605 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | ziyaretçi sayısı | konaklama sayısı |
|---|---|---|
| 2018 | 611148 | 1409819 |
| 2019 | 547569 | 1516235 |
| 2020 | 677248 | 1553546 |
| 2021 | 513633 | 1647528 |
| 2022 | 637247 | 1736386 |
| 2023 | 508689 | 1829605 |

Soru:
konaklama sayısı açısından en yüksek 3. değer kaçtır?"
trdab_v02_000191,synthetic_v02,train,tourism,chart_only,line,charts/synthetic_v02/chart_024_line.png,trend_summary,medium,gece,"Verilen veriye göre konaklama sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı.
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_024_line.png

Soru:
Verilen veriye göre konaklama sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000192,synthetic_v02,train,tourism,table_and_chart,line,charts/synthetic_v02/chart_024_line.png,unanswerable,hard,gece,2021 yılında ortalama harcama kaçtır?,"| Yıl | ziyaretçi sayısı | konaklama sayısı |
|---|---|---|
| 2018 | 611148 | 1409819 |
| 2019 | 547569 | 1516235 |
| 2020 | 677248 | 1553546 |
| 2021 | 513633 | 1647528 |
| 2022 | 637247 | 1736386 |
| 2023 | 508689 | 1829605 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | ziyaretçi sayısı | konaklama sayısı |
|---|---|---|
| 2018 | 611148 | 1409819 |
| 2019 | 547569 | 1516235 |
| 2020 | 677248 | 1553546 |
| 2021 | 513633 | 1647528 |
| 2022 | 637247 | 1736386 |
| 2023 | 508689 | 1829605 |

Grafik dosyası:
charts/synthetic_v02/chart_024_line.png

Soru:
2021 yılında ortalama harcama kaçtır?"
trdab_v02_000193,synthetic_v02,train,energy,table_only,bar,,value_lookup,easy,m3,2021 yılında doğal gaz tüketimi kaçtır?,"| Yıl | elektrik tüketimi | doğal gaz tüketimi |
|---|---|---|
| 2018 | 109796 | 340849 |
| 2019 | 106239 | 309151 |
| 2020 | 102431 | 342903 |
| 2021 | 99583 | 313074 |
| 2022 | 94444 | 316695 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | elektrik tüketimi | doğal gaz tüketimi |
|---|---|---|
| 2018 | 109796 | 340849 |
| 2019 | 106239 | 309151 |
| 2020 | 102431 | 342903 |
| 2021 | 99583 | 313074 |
| 2022 | 94444 | 316695 |

Soru:
2021 yılında doğal gaz tüketimi kaçtır?"
trdab_v02_000194,synthetic_v02,train,energy,chart_only,bar,charts/synthetic_v02/chart_025_bar.png,comparison,medium,MWh,"2018 yılındaki elektrik tüketimi, 2021 yılına göre kaç MWh farklıdır?",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_025_bar.png

Soru:
2018 yılındaki elektrik tüketimi, 2021 yılına göre kaç MWh farklıdır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000195,synthetic_v02,train,energy,table_and_chart,bar,charts/synthetic_v02/chart_025_bar.png,percentage_change,medium,percent,"2018 ile 2021 arasında doğal gaz tüketimi yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | elektrik tüketimi | doğal gaz tüketimi |
|---|---|---|
| 2018 | 109796 | 340849 |
| 2019 | 106239 | 309151 |
| 2020 | 102431 | 342903 |
| 2021 | 99583 | 313074 |
| 2022 | 94444 | 316695 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Örnek: 8.8 veya -8.8
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | elektrik tüketimi | doğal gaz tüketimi |
|---|---|---|
| 2018 | 109796 | 340849 |
| 2019 | 106239 | 309151 |
| 2020 | 102431 | 342903 |
| 2021 | 99583 | 313074 |
| 2022 | 94444 | 316695 |

Grafik dosyası:
charts/synthetic_v02/chart_025_bar.png

Soru:
2018 ile 2021 arasında doğal gaz tüketimi yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v02_000196,synthetic_v02,train,energy,table_only,bar,,cross_series_diff,medium,MWh,2020 yılında elektrik tüketimi ile doğal gaz tüketimi arasındaki fark kaçtır?,"| Yıl | elektrik tüketimi | doğal gaz tüketimi |
|---|---|---|
| 2018 | 109796 | 340849 |
| 2019 | 106239 | 309151 |
| 2020 | 102431 | 342903 |
| 2021 | 99583 | 313074 |
| 2022 | 94444 | 316695 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | elektrik tüketimi | doğal gaz tüketimi |
|---|---|---|
| 2018 | 109796 | 340849 |
| 2019 | 106239 | 309151 |
| 2020 | 102431 | 342903 |
| 2021 | 99583 | 313074 |
| 2022 | 94444 | 316695 |

Soru:
2020 yılında elektrik tüketimi ile doğal gaz tüketimi arasındaki fark kaçtır?"
trdab_v02_000197,synthetic_v02,train,energy,chart_only,bar,charts/synthetic_v02/chart_025_bar.png,average,hard,MWh,Tüm yıllar boyunca elektrik tüketimi ortalaması yaklaşık kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_025_bar.png

Soru:
Tüm yıllar boyunca elektrik tüketimi ortalaması yaklaşık kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000198,synthetic_v02,train,energy,table_and_chart,bar,charts/synthetic_v02/chart_025_bar.png,nth_highest,hard,m3,doğal gaz tüketimi açısından en yüksek 3. değer kaçtır?,"| Yıl | elektrik tüketimi | doğal gaz tüketimi |
|---|---|---|
| 2018 | 109796 | 340849 |
| 2019 | 106239 | 309151 |
| 2020 | 102431 | 342903 |
| 2021 | 99583 | 313074 |
| 2022 | 94444 | 316695 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | elektrik tüketimi | doğal gaz tüketimi |
|---|---|---|
| 2018 | 109796 | 340849 |
| 2019 | 106239 | 309151 |
| 2020 | 102431 | 342903 |
| 2021 | 99583 | 313074 |
| 2022 | 94444 | 316695 |

Grafik dosyası:
charts/synthetic_v02/chart_025_bar.png

Soru:
doğal gaz tüketimi açısından en yüksek 3. değer kaçtır?"
trdab_v02_000199,synthetic_v02,train,energy,table_only,bar,,trend_summary,medium,m3,"Verilen veriye göre doğal gaz tüketimi için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | elektrik tüketimi | doğal gaz tüketimi |
|---|---|---|
| 2018 | 109796 | 340849 |
| 2019 | 106239 | 309151 |
| 2020 | 102431 | 342903 |
| 2021 | 99583 | 313074 |
| 2022 | 94444 | 316695 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı.
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | elektrik tüketimi | doğal gaz tüketimi |
|---|---|---|
| 2018 | 109796 | 340849 |
| 2019 | 106239 | 309151 |
| 2020 | 102431 | 342903 |
| 2021 | 99583 | 313074 |
| 2022 | 94444 | 316695 |

Soru:
Verilen veriye göre doğal gaz tüketimi için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v02_000200,synthetic_v02,train,energy,chart_only,bar,charts/synthetic_v02/chart_025_bar.png,unanswerable,hard,MWh,2018 yılında yenilenebilir üretim kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_025_bar.png

Soru:
2018 yılında yenilenebilir üretim kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000201,synthetic_v02,train,health,table_and_chart,bar,charts/synthetic_v02/chart_026_bar.png,value_lookup,easy,ameliyat,2023 yılında ameliyat sayısı kaçtır?,"| Yıl | hastane başvuru sayısı | ameliyat sayısı |
|---|---|---|
| 2020 | 342352 | 26206 |
| 2021 | 313405 | 23016 |
| 2022 | 340984 | 24957 |
| 2023 | 287254 | 22870 |
| 2024 | 333615 | 26726 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | hastane başvuru sayısı | ameliyat sayısı |
|---|---|---|
| 2020 | 342352 | 26206 |
| 2021 | 313405 | 23016 |
| 2022 | 340984 | 24957 |
| 2023 | 287254 | 22870 |
| 2024 | 333615 | 26726 |

Grafik dosyası:
charts/synthetic_v02/chart_026_bar.png

Soru:
2023 yılında ameliyat sayısı kaçtır?"
trdab_v02_000202,synthetic_v02,train,health,table_only,bar,,comparison,medium,ameliyat,"2023 yılındaki ameliyat sayısı, 2020 yılına göre kaç ameliyat farklıdır?","| Yıl | hastane başvuru sayısı | ameliyat sayısı |
|---|---|---|
| 2020 | 342352 | 26206 |
| 2021 | 313405 | 23016 |
| 2022 | 340984 | 24957 |
| 2023 | 287254 | 22870 |
| 2024 | 333615 | 26726 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | hastane başvuru sayısı | ameliyat sayısı |
|---|---|---|
| 2020 | 342352 | 26206 |
| 2021 | 313405 | 23016 |
| 2022 | 340984 | 24957 |
| 2023 | 287254 | 22870 |
| 2024 | 333615 | 26726 |

Soru:
2023 yılındaki ameliyat sayısı, 2020 yılına göre kaç ameliyat farklıdır?"
trdab_v02_000203,synthetic_v02,train,health,chart_only,bar,charts/synthetic_v02/chart_026_bar.png,percentage_change,medium,percent,"2022 ile 2024 arasında ameliyat sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Örnek: 8.8 veya -8.8
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_026_bar.png

Soru:
2022 ile 2024 arasında ameliyat sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000204,synthetic_v02,train,health,table_and_chart,bar,charts/synthetic_v02/chart_026_bar.png,cross_series_diff,medium,başvuru,2021 yılında hastane başvuru sayısı ile ameliyat sayısı arasındaki fark kaçtır?,"| Yıl | hastane başvuru sayısı | ameliyat sayısı |
|---|---|---|
| 2020 | 342352 | 26206 |
| 2021 | 313405 | 23016 |
| 2022 | 340984 | 24957 |
| 2023 | 287254 | 22870 |
| 2024 | 333615 | 26726 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | hastane başvuru sayısı | ameliyat sayısı |
|---|---|---|
| 2020 | 342352 | 26206 |
| 2021 | 313405 | 23016 |
| 2022 | 340984 | 24957 |
| 2023 | 287254 | 22870 |
| 2024 | 333615 | 26726 |

Grafik dosyası:
charts/synthetic_v02/chart_026_bar.png

Soru:
2021 yılında hastane başvuru sayısı ile ameliyat sayısı arasındaki fark kaçtır?"
trdab_v02_000205,synthetic_v02,train,health,table_only,bar,,average,hard,başvuru,Tüm yıllar boyunca hastane başvuru sayısı ortalaması yaklaşık kaçtır?,"| Yıl | hastane başvuru sayısı | ameliyat sayısı |
|---|---|---|
| 2020 | 342352 | 26206 |
| 2021 | 313405 | 23016 |
| 2022 | 340984 | 24957 |
| 2023 | 287254 | 22870 |
| 2024 | 333615 | 26726 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | hastane başvuru sayısı | ameliyat sayısı |
|---|---|---|
| 2020 | 342352 | 26206 |
| 2021 | 313405 | 23016 |
| 2022 | 340984 | 24957 |
| 2023 | 287254 | 22870 |
| 2024 | 333615 | 26726 |

Soru:
Tüm yıllar boyunca hastane başvuru sayısı ortalaması yaklaşık kaçtır?"
trdab_v02_000206,synthetic_v02,train,health,chart_only,bar,charts/synthetic_v02/chart_026_bar.png,nth_highest,hard,başvuru,hastane başvuru sayısı açısından en yüksek 3. değer kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_026_bar.png

Soru:
hastane başvuru sayısı açısından en yüksek 3. değer kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000207,synthetic_v02,train,health,table_and_chart,bar,charts/synthetic_v02/chart_026_bar.png,trend_summary,medium,başvuru,"Verilen veriye göre hastane başvuru sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | hastane başvuru sayısı | ameliyat sayısı |
|---|---|---|
| 2020 | 342352 | 26206 |
| 2021 | 313405 | 23016 |
| 2022 | 340984 | 24957 |
| 2023 | 287254 | 22870 |
| 2024 | 333615 | 26726 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı.
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | hastane başvuru sayısı | ameliyat sayısı |
|---|---|---|
| 2020 | 342352 | 26206 |
| 2021 | 313405 | 23016 |
| 2022 | 340984 | 24957 |
| 2023 | 287254 | 22870 |
| 2024 | 333615 | 26726 |

Grafik dosyası:
charts/synthetic_v02/chart_026_bar.png

Soru:
Verilen veriye göre hastane başvuru sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v02_000208,synthetic_v02,train,health,table_only,bar,,unanswerable,hard,ameliyat,2031 yılında ameliyat sayısı kaçtır?,"| Yıl | hastane başvuru sayısı | ameliyat sayısı |
|---|---|---|
| 2020 | 342352 | 26206 |
| 2021 | 313405 | 23016 |
| 2022 | 340984 | 24957 |
| 2023 | 287254 | 22870 |
| 2024 | 333615 | 26726 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | hastane başvuru sayısı | ameliyat sayısı |
|---|---|---|
| 2020 | 342352 | 26206 |
| 2021 | 313405 | 23016 |
| 2022 | 340984 | 24957 |
| 2023 | 287254 | 22870 |
| 2024 | 333615 | 26726 |

Soru:
2031 yılında ameliyat sayısı kaçtır?"
trdab_v02_000209,synthetic_v02,train,environment,chart_only,line,charts/synthetic_v02/chart_027_line.png,value_lookup,easy,ton,2019 yılında geri dönüştürülen atık miktarı kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_027_line.png

Soru:
2019 yılında geri dönüştürülen atık miktarı kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000210,synthetic_v02,train,environment,table_and_chart,line,charts/synthetic_v02/chart_027_line.png,comparison,medium,ton,"2021 yılındaki geri dönüştürülen atık miktarı, 2018 yılına göre kaç ton farklıdır?","| Yıl | geri dönüştürülen atık miktarı | toplam atık miktarı |
|---|---|---|
| 2017 | 11181 | 52110 |
| 2018 | 10913 | 50047 |
| 2019 | 10081 | 48882 |
| 2020 | 9799 | 46548 |
| 2021 | 9242 | 45358 |
| 2022 | 8582 | 42346 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | geri dönüştürülen atık miktarı | toplam atık miktarı |
|---|---|---|
| 2017 | 11181 | 52110 |
| 2018 | 10913 | 50047 |
| 2019 | 10081 | 48882 |
| 2020 | 9799 | 46548 |
| 2021 | 9242 | 45358 |
| 2022 | 8582 | 42346 |

Grafik dosyası:
charts/synthetic_v02/chart_027_line.png

Soru:
2021 yılındaki geri dönüştürülen atık miktarı, 2018 yılına göre kaç ton farklıdır?"
